what,kind,bundleId,bundleVersion,description,time
started,bundle,de.walware.ecommons.coremisc,0.9.0.b201101031800E35sw,"de.walware.ecommons.coremisc",1306206549144
started,bundle,de.walware.ecommons.ltk.core,0.9.1.b201101031800E35sw,"de.walware.ecommons.ltk.core",1306206549148
started,bundle,de.walware.ecommons.ltk.ui,0.9.2.b201101031800E35sw,"de.walware.ecommons.ltk.ui",1306206549175
started,bundle,de.walware.ecommons.uimisc,0.9.2.b201101031800E35sw,"de.walware.ecommons.uimisc",1306206549183
started,bundle,de.walware.statet.nico.core,0.9.2.b201101031800E35sw,"de.walware.statet.nico.core",1306206549183
started,bundle,de.walware.statet.nico.ui,0.9.2.b201101031800E35sw,"de.walware.statet.nico.ui",1306206549198
started,bundle,org.eclipse.egit.core,0.11.3,"org.eclipse.egit.core",1306206549211
started,bundle,org.eclipse.egit.ui,0.11.3,"org.eclipse.egit.ui",1306206549258
started,bundle,org.eclipse.jgit,0.11.3,"org.eclipse.jgit",1306206549258
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1306206549268
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1306206549290
started,bundle,org.epic.debug,0.5.30,"org.epic.debug",1306206549317
started,bundle,org.epic.perleditor,0.5.38,"org.epic.perleditor",1306206549317
started,bundle,org.python.pydev,1.6.5.2011020317,"org.python.pydev",1306206549317
started,bundle,org.python.pydev.core,1.6.5.2011020317,"org.python.pydev.core",1306206549343
started,bundle,org.python.pydev.debug,1.6.5.2011020317,"org.python.pydev.debug",1306206549353
started,bundle,org.python.pydev.parser,1.6.5.2011020317,"org.python.pydev.parser",1306206549360
started,bundle,org.tigris.subversion.subclipse.core,1.6.17,"org.tigris.subversion.subclipse.core",1306206549360
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1306206549382
started,bundle,org.tigris.subversion.subclipse.ui,1.6.17,"org.tigris.subversion.subclipse.ui",1306206549429
started,bundle,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.adt",1306206549429
started,bundle,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms",1306206549430
started,bundle,com.android.ide.eclipse.traceview,10.0.1.v201103111512-110841,"com.android.ide.eclipse.traceview",1306206549430
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1306206549456
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1306206549462
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1306206549463
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1306206549494
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1306206549502
os,sysinfo,,,"macosx",1306206549505
arch,sysinfo,,,"x86",1306206549505
ws,sysinfo,,,"cocoa",1306206549505
locale,sysinfo,,,"en_US",1306206549505
processors,sysinfo,,,"4",1306206549505
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1306206549505
java.runtime.version,sysinfo,,,"1.6.0_24-b07-334-10M3326",1306206549505
java.specification.name,sysinfo,,,"Java Platform API Specification",1306206549505
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1306206549505
java.specification.version,sysinfo,,,"1.6",1306206549505
java.vendor,sysinfo,,,"Apple Inc.",1306206549505
java.version,sysinfo,,,"1.6.0_24",1306206549505
java.vm.info,sysinfo,,,"mixed mode",1306206549505
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1306206549505
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1306206549505
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1306206549505
java.vm.specification.version,sysinfo,,,"1.0",1306206549505
java.vm.vendor,sysinfo,,,"Apple Inc.",1306206549505
java.vm.version,sysinfo,,,"19.1-b02-334",1306206549505
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1306206549820
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1306206550216
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306206648845
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306206658486
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306206668394
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306206669902
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306206671080
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306206672350
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306206676252
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1306206718611
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306206724419
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306206764534
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306249506924
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306249820604
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306249821643
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306251515981
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306251526939
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306251546575
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1306251653885
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1306251654452
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306251905301
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306251923550
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306251925471
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306251953765
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306251958591
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306251974109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1306251976036
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306251980729
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306251982478
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306251988961
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306252003659
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306252053960
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306252409752
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306252451356
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1306252458284
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306252459954
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306252460447
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1306252467002
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306252467965
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306252468231
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1306252475740
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306252476902
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306252477185
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306252494875
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306252516340
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1306252521649
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1306252526573
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306252533027
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306252533987
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1306252548764
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1306252548825
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1306252584800
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1306252591950
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1306252595799
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306252596871
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306252621716
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254200202
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306254206920
started,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1306254207375
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1306254207462
started,bundle,org.eclipse.wst.common.uriresolver,1.1.301.v200805140415,"org.eclipse.wst.common.uriresolver",1306254207599
started,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1306254207650
started,bundle,org.xulbooster.eclipse.xb.ui.editors.xul,0.2.1,"org.xulbooster.eclipse.xb.ui.editors.xul",1306254207771
started,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1306254207948
started,bundle,org.eclipse.emf.common,2.5.0.v200906151043,"org.eclipse.emf.common",1306254207982
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1306254208746
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1306254208769
opened,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1306254208822
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1306254208867
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1306254208980
started,bundle,org.eclipse.jem.util,2.0.201.v201001252130,"org.eclipse.jem.util",1306254208988
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1306254208990
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1306254209092
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1306254209150
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1306254209155
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1306254209247
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1306254209271
started,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,"org.eclipse.wst.dtd.core",1306254209299
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,"org.eclipse.wst.internet.cache",1306254209407
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306254217397
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306254219740
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306254225168
closed,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1306254225168
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254226094
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254230457
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254232886
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254324505
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254325405
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254326507
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306254328457
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254343606
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254345869
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306254352279
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306254358097
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306254366824
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306254367423
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254368003
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254369236
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254385739
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254476012
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254482618
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254557596
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306254578051
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306254585453
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254597596
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254598982
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1306254651414
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254672015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254736555
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254741290
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254782647
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254785080
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254787084
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306254789643
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306254813432
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306254814866
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306254823950
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306254827025
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1306254833156
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1306254834063
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306254835911
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1306254851255
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306254851790
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306254855491
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306254977499
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306255007252
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306255008107
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306255010580
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306255010894
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306255060687
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306255098299
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306255102470
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306255103913
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306255109239
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306255110407
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306255110875
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306255112037
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1306255133028
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1306255142777
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306255144600
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306255148206
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306255148736
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1306255151334
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1306255159551
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306255179875
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306255183352
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306255204726
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306255209849
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306255214324
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306255240165
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306255283039
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306255389694
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306255391636
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306255405180
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306255452642
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306256037707
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306256039940
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306256214754
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306256218255
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306256221859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306256222440
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306256239037
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306256239714
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306256888578
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306256902046
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306257259750
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306259970721
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306259975905
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306260071659
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306260102226
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306260104707
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306260176628
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306260189926
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306260208410
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.override.methods",1306260208529
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306260223048
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306260230816
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306260245457
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.window.openEditorDropDown",1306260245467
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306260246511
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1306260246999
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1306260250343
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1306260263212
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.15,"org.tigris.subversion.clientadapter.javahl",1306260263269
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.15,"org.tigris.subversion.clientadapter.svnkit",1306260263300
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306260264100
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306260266322
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306260275057
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306260278508
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306260281484
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306260302819
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306260443147
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306260446307
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306260469818
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306260471207
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306260474561
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1306285433927
started,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1306285434022
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306285438243
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1306285442505
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306285442786
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306285444939
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306285445449
opened,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1306285504399
opened,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.VariableView",1306285504534
opened,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1306285504685
opened,view,com.android.ide.eclipse.ddms,10.0.1.v201103111512-110841,"com.android.ide.eclipse.ddms.views.LogCatView",1306285504770
